date,close,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
2021-06-08,1891.61,6.38,0.34,1883.8,1904.14,1870.63,19031,1376158,2.33E+08
2021-06-07,1885.23,8.9,0.47,1877.22,1903.85,1877.22,24307,1861710,2.32E+08
2021-06-04,1876.33,12.7,0.68,1860.77,1881.62,1851.36,26102,1962278,2.31E+08
2021-06-03,1863.63,4.06,0.22,1859.03,1874.01,1853.8,18345,1423479,2.29E+08
2021-06-02,1859.57,5.22,0.28,1858.61,1882.31,1846.86,24640,1804558,2.29E+08
2021-06-01,1854.35,6.81,0.37,1848.51,1857.07,1835.67,24676,1480964,2.28E+08
2021-05-31,1847.54,23.47,1.29,1827.95,1848.27,1823.08,33176,1704546,2.27E+08
2021-05-28,1824.07,46.86,2.64,1783.99,1829.56,1783.49,28106,2090174,2.24E+08
2021-05-27,1777.21,-14.28,-0.8,1792.48,1795.04,1769.61,33330,1981760,2.18E+08
2021-05-26,1791.49,-4.07,-0.23,1798.08,1809.68,1784.62,49873,1766380,2.20E+08
2021-05-25,1795.56,11.64,0.65,1787.15,1798.27,1776.2,23488,1347732,2.21E+08
2021-05-24,1783.92,0.27,0.02,1782.56,1796.78,1771.85,19117,1133348,2.19E+08
2021-05-21,1783.65,3.78,0.21,1779.97,1812.06,1779.97,29715,1790212,2.16E+08
2021-05-20,1779.87,-24.9,-1.38,1803.54,1803.54,1771.08,23294,1403920,2.18E+08
2021-05-18,1804.77,27.04,1.52,1779.51,1810.36,1779.51,25593,1305528,2.21E+08
2021-05-17,1777.73,-2.66,-0.15,1782.52,1799.42,1768,20117,1265746,2.17E+08
2021-05-14,1780.39,6.51,0.37,1781.28,1802.46,1773.44,20416,1437293,2.18E+08
2021-05-13,1773.88,-4.38,-0.25,1776.85,1795.96,1746.79,25733,1956627,2.17E+08
2021-05-12,1778.26,-0.14,-0.01,1777.89,1802.8,1750.78,26401,1949928,2.18E+08
2021-05-11,1778.4,-25.95,-1.44,1801.68,1801.68,1765.06,27138,1552124,2.18E+08
2021-05-10,1804.35,42.52,2.41,1764.08,1809.21,1764.08,28677,1811344,2.21E+08
2021-05-07,1761.83,15.27,0.87,1749.52,1773.1,1748.2,18860,1245325,2.16E+08
2021-05-06,1746.56,0.86,0.05,1746.23,1754.27,1733.88,16884,1314974,2.14E+08
2021-05-04,1745.7,14.24,0.82,1736.27,1747.65,1719.48,19563,1373973,2.14E+08
2021-05-03,1731.46,17.9,1.04,1714.2,1766.53,1713.58,25520,1886444,2.12E+08
2021-04-30,1713.56,-23.33,-1.34,1739.42,1745.19,1710.23,27508,1907607,2.10E+08
2021-04-29,1736.89,-22.03,-1.25,1755.94,1759.1,1730.06,18644,1524249,2.12E+08
2021-04-28,1758.92,-11.95,-0.67,1768.44,1780.38,1753.55,15634,1203984,2.15E+08
2021-04-27,1770.87,-16.86,-0.94,1790.53,1790.53,1761,18134,1362307,2.16E+08
2021-04-26,1787.73,16.4,0.93,1772.71,1788.31,1766.57,15686,1353270,2.18E+08
2021-04-23,1771.33,-22.32,-1.24,1793.17,1793.26,1765.28,14973,1386844,2.16E+08
2021-04-22,1793.65,-5.13,-0.29,1799.33,1812.56,1793.21,12920,1145347,2.19E+08
2021-04-21,1798.78,-39.05,-2.12,1834.55,1834.95,1794.34,16535,1422793,2.20E+08
2021-04-20,1837.83,7.63,0.42,1831.17,1841.95,1825.5,14923,1161408,2.24E+08
2021-04-19,1830.2,0.01,0,1830.68,1846.84,1826.7,16916,1466725,2.23E+08
2021-04-16,1830.19,3.02,0.17,1827.59,1844.96,1822.76,18070,1711768,2.23E+08
2021-04-15,1827.17,4.59,0.25,1821.88,1838.41,1811.62,17131,1683481,2.23E+08
2021-04-14,1822.58,18.37,1.02,1803.17,1838.95,1803.17,15828,1499072,2.23E+08
2021-04-13,1804.21,11.53,0.64,1792.15,1809.01,1792.15,12154,964704,2.21E+08
2021-04-12,1792.68,-11.1,-0.62,1803.39,1807.84,1789.22,11021,891195,2.19E+08
2021-04-09,1803.78,-19.17,-1.05,1823.63,1826.15,1800.09,15214,1358183,2.20E+08
2021-04-08,1822.95,22.01,1.22,1803.57,1830.29,1790.73,17382,1592833,2.23E+08
2021-04-07,1800.94,4.6,0.26,1792.69,1813.53,1786.61,13650,1258931,2.20E+08
2021-04-06,1796.34,-4.88,-0.27,1805.21,1816.19,1792.32,14657,1341701,2.19E+08
2021-04-05,1801.22,-10.62,-0.59,1813.19,1827.96,1791.61,15348,1529097,2.20E+08
2021-04-02,1811.84,39.69,2.24,1786.54,1833.3,1785.75,24242,2524625,2.21E+08
2021-04-01,1772.15,18.7,1.07,1760.31,1782.82,1759.31,17637,1525336,2.16E+08
2021-03-31,1753.45,-19.06,-1.08,1773.38,1779.24,1753.45,16358,1310182,2.12E+08
2021-03-30,1772.51,52.19,3.03,1722.04,1773.77,1721.96,19829,1662746,2.14E+08
2021-03-29,1720.32,-11.08,-0.64,1731.25,1733.77,1708.56,17072,1247382,2.08E+08
2021-03-26,1731.4,-8.2,-0.47,1741.26,1749.96,1715.37,23085,1608912,2.09E+08
2021-03-25,1739.6,-1.24,-0.07,1731.43,1752.5,1723.28,16114,1318063,2.10E+08
2021-03-24,1740.84,-20.97,-1.19,1762.07,1762.07,1728.5,17806,1329076,2.10E+08
2021-03-23,1761.81,-37.88,-2.1,1801.16,1815.94,1761.78,22737,1719026,2.13E+08
2021-03-22,1799.69,-5.12,-0.28,1806.09,1818.33,1792.01,25597,1407557,2.17E+08
2021-03-19,1804.81,-14.22,-0.78,1816.74,1816.91,1786.18,20511,1526629,2.17E+08
2021-03-18,1819.03,16.47,0.91,1807.83,1841.99,1807.83,23044,1782239,2.19E+08
2021-03-17,1802.56,-11.33,-0.62,1812.94,1813.64,1788.19,17223,1436851,2.18E+08
2021-03-16,1813.89,24.95,1.39,1790.32,1818.15,1790.13,18181,1383941,2.19E+08
2021-03-15,1788.94,9.24,0.52,1781.51,1805.19,1768.05,21099,1504109,2.16E+08
2021-03-12,1779.7,27.84,1.59,1755.84,1784.41,1755.84,16344,1320496,2.17E+08
2021-03-11,1751.86,25.31,1.47,1733.94,1768.24,1733.08,19831,1604795,2.14E+08
2021-03-10,1726.55,-25.6,-1.46,1758.56,1779.34,1722.05,17973,1433422,2.11E+08
2021-03-09,1752.15,0.11,0.01,1753.49,1772.05,1722.17,23312,1808121,2.14E+08
2021-03-08,1752.04,-21.55,-1.22,1775.3,1793.44,1747.69,21092,1510337,2.14E+08
2021-03-05,1773.59,8.27,0.47,1761.65,1783.46,1718.57,25644,1827907,2.17E+08
2021-03-04,1765.32,-19.35,-1.08,1779.57,1781.12,1745.87,39053,1946180,2.16E+08
2021-03-03,1784.67,20.91,1.19,1762.71,1786.03,1754.51,19744,1439239,2.18E+08
2021-03-02,1763.76,27.54,1.59,1740.07,1803.34,1740.07,33255,2272813,2.16E+08
2021-02-26,1736.22,-36.71,-2.07,1763.23,1795.26,1713.6,41089,3299667,2.12E+08
2021-02-25,1772.93,46.36,2.69,1729.41,1775.88,1729.41,22734,1675256,2.17E+08
2021-02-24,1726.57,-74.22,-4.12,1801.7,1816.86,1724.26,37996,2649917,2.11E+08
2021-02-23,1800.79,-9.02,-0.5,1809.83,1818.31,1765.7,33008,2373400,2.20E+08
2021-02-22,1809.81,-11.37,-0.62,1821.88,1852.08,1807.43,22178,1908566,2.21E+08
2021-02-19,1821.18,17.73,0.98,1801.96,1823.86,1777.61,27447,2268594,2.22E+08
2021-02-18,1803.45,-36.7,-1.99,1835.24,1847.95,1803.45,29472,2429310,2.20E+08
2021-02-17,1840.15,-21.87,-1.17,1857.56,1857.56,1827.87,27720,2257068,2.24E+08
2021-02-16,1862.02,-2.89,-0.15,1867.9,1883.04,1850.73,49787,4022169,2.27E+08
2021-02-15,1864.91,-6.33,-0.34,1873.1,1887.95,1864.4,18871,1639263,2.27E+08
2021-02-10,1871.24,37.14,2.02,1839.51,1877.39,1830.76,24365,2266226,2.28E+08
2021-02-09,1834.1,8.55,0.47,1827.27,1862.88,1814.38,38972,3570474,2.23E+08
2021-02-08,1825.55,-102.46,-5.31,1888.62,1888.62,1817.86,50589,4864829,2.22E+08
2021-02-05,1928.01,13.68,0.71,1916.73,1932.72,1881.48,29753,3120503,2.34E+08
2021-02-04,1914.33,-6.32,-0.33,1937.37,1949.47,1884.57,36998,3709478,2.32E+08
2021-02-03,1920.65,71.03,3.84,1881.8,1950.23,1881.8,61744,6297390,2.33E+08
2021-02-02,1849.62,3.95,0.21,1845.66,1880.65,1825.79,26519,2409924,2.25E+08
2021-02-01,1845.67,85.6,4.86,1759.26,1845.72,1739.99,30526,2807077,2.24E+08
2021-01-29,1760.07,-82.63,-4.48,1848.7,1861.24,1746.21,35969,3466600,2.14E+08
2021-01-28,1842.7,-32.13,-1.71,1866.87,1872.24,1824.31,26317,2485475,2.23E+08
2021-01-27,1874.83,-22.54,-1.19,1897.85,1928.67,1868.53,31105,3102316,2.28E+08
2021-01-26,1897.37,-58.4,-2.99,1955.88,1959.61,1893.45,28087,2714692,2.30E+08
2021-01-25,1955.77,29.13,1.51,1927.76,1965.9,1902.89,31992,3077320,2.37E+08
2021-01-22,1926.64,-40.48,-2.06,1964.36,1968.8,1926.63,39402,3871926,2.34E+08
2021-01-21,1967.12,78.14,4.14,1900.62,1981.99,1888.81,57824,6480357,2.38E+08
2021-01-20,1888.98,41.44,2.24,1848.16,1944,1848.16,61611,6882026,2.29E+08
2021-01-19,1847.54,118.26,6.84,1734.66,1847.62,1734.24,47308,4358798,2.25E+08
2021-01-18,1729.28,-3.28,-0.19,1733.79,1760.29,1702.83,34118,3084644,2.10E+08
2021-01-15,1732.56,-52.12,-2.92,1785.69,1804.41,1729.64,28315,2780967,2.11E+08
2021-01-14,1784.68,-3.9,-0.22,1789.31,1800.81,1752.38,37748,3527654,2.17E+08
2021-01-13,1788.58,18.73,1.06,1771,1823.22,1731.01,36804,3918519,2.18E+08
2021-01-12,1769.85,-24.27,-1.35,1790.17,1806.6,1722.48,44192,4960484,2.16E+08
2021-01-11,1794.12,13.5,0.76,1797.95,1907.08,1753.52,65596,8215242,2.18E+08
2021-01-08,1780.62,149.66,9.18,1632.25,1841.92,1632.25,111034,1.24E+07,2.16E+08
2021-01-07,1630.96,52.16,3.3,1579.83,1650.9,1579.83,35743,3491625,1.97E+08
2021-01-06,1578.8,-36.93,-2.29,1615.75,1630.95,1574.9,30697,2560464,1.91E+08
2021-01-05,1615.73,16.55,1.03,1598,1615.73,1577.65,27462,2296372,1.96E+08
2021-01-04,1599.18,73.06,4.79,1527.19,1617.63,1527.19,35348,3256936,1.94E+08
2020-12-30,1526.12,18.83,1.25,1503.11,1533.14,1500.73,16416,1210386,1.85E+08
2020-12-29,1507.29,13.6,0.91,1495.7,1509.77,1484.38,20791,1890285,1.83E+08
2020-12-28,1493.69,24.98,1.7,1471.99,1512.76,1471.78,38683,4044316,1.81E+08
2020-12-24,1468.71,-3.27,-0.22,1474.99,1495.4,1459.64,24687,2200550,1.78E+08
2020-12-23,1471.98,60.23,4.27,1410.58,1479.79,1403.68,39475,3018523,1.79E+08
2020-12-22,1411.75,-27,-1.88,1437.08,1437.08,1411.14,15239,954476,1.72E+08
2020-12-21,1438.75,-10.33,-0.71,1447.44,1448.93,1421.71,13752,871783,1.75E+08
2020-12-18,1449.08,-4.11,-0.28,1453.56,1458.03,1445.43,12963,815521,1.76E+08
2020-12-17,1453.19,-10.91,-0.75,1463.98,1464.02,1444.38,13875,905634,1.77E+08
2020-12-16,1464.1,9.49,0.65,1461.17,1474.41,1458.68,13511,1001179,1.78E+08
2020-12-15,1454.61,-4.5,-0.31,1458.25,1465.3,1441.66,15328,1089824,1.77E+08
2020-12-14,1459.11,-1.35,-0.09,1460.08,1470.17,1442.85,16026,1279402,1.78E+08
2020-12-11,1460.46,4.29,0.29,1456.3,1471.3,1456.3,16376,1149964,1.78E+08
2020-12-10,1456.17,-3.16,-0.22,1458.91,1466.51,1441.16,22810,1525726,1.76E+08
2020-12-09,1459.33,24.53,1.71,1436.36,1463.47,1436.18,21771,1426054,1.76E+08
2020-12-08,1434.8,-16.07,-1.11,1451.08,1456.31,1432.21,23322,1907158,1.73E+08
2020-12-07,1450.87,-10.36,-0.71,1455.93,1458.34,1432.74,22633,1666825,1.75E+08
2020-12-04,1461.23,-3.09,-0.21,1469.39,1479.09,1454.79,22977,1680083,1.76E+08
2020-12-03,1464.32,54.09,3.84,1416.05,1464.32,1406.22,25965,2267316,1.77E+08
2020-12-02,1410.23,9.78,0.7,1397.93,1411.5,1395.8,23365,1394883,1.70E+08
2020-12-01,1400.45,22.9,1.66,1392.76,1401.23,1385.53,21440,1099433,1.69E+08
2020-11-30,1377.55,-17.6,-1.26,1400.17,1415.77,1377.55,23698,1769503,1.66E+08
2020-11-27,1395.15,7.46,0.54,1384.89,1396.26,1379.15,12905,779658,1.68E+08
2020-11-26,1387.69,-9.94,-0.71,1395.76,1398.33,1378.25,14911,859004,1.67E+08
2020-11-25,1397.63,-8.01,-0.57,1415.92,1421.16,1384.24,25836,1381540,1.69E+08
2020-11-24,1405.64,4.7,0.34,1408.76,1410.48,1394.17,21069,1177487,1.70E+08
2020-11-23,1400.94,16.48,1.19,1376.7,1402.63,1371.36,18372,1035128,1.69E+08
2020-11-20,1384.46,-3.84,-0.28,1384.45,1390.25,1377.43,18536,976879,1.67E+08
2020-11-19,1388.3,8.78,0.64,1377.85,1393.05,1371.49,29831,1187548,1.68E+08
2020-11-18,1379.52,-0.61,-0.04,1385.21,1391.16,1370.77,16483,1213855,1.66E+08
2020-11-17,1380.13,-2.71,-0.2,1379.05,1399.44,1375.19,22325,1532375,1.66E+08
2020-11-16,1382.84,14.2,1.04,1381.98,1387.02,1369.64,19883,1343915,1.67E+08
2020-11-13,1368.64,2.95,0.22,1364.11,1381.21,1362.43,21363,1382260,1.65E+08
2020-11-12,1365.69,-7.07,-0.52,1363.38,1378.68,1355.09,23058,1391712,1.65E+08
2020-11-11,1372.76,31.34,2.34,1345.51,1375.42,1345.51,32086,1886211,1.65E+08
2020-11-10,1341.42,24.65,1.87,1332.73,1342.74,1319.29,33486,1661984,1.62E+08
2020-11-09,1316.77,12.34,0.95,1317.24,1329.76,1313.88,13600,830140,1.59E+08
2020-11-06,1304.43,-15.51,-1.18,1322.77,1330.51,1299.9,16756,1020794,1.57E+08
2020-11-05,1319.94,23.25,1.79,1304.66,1320.18,1302.25,17085,862968,1.59E+08
2020-11-04,1296.69,6.82,0.53,1302.32,1318.98,1291.78,28661,1047099,1.56E+08
2020-11-03,1289.87,3.71,0.29,1294,1296.91,1283.41,11624,706369,1.55E+08
2020-11-02,1286.16,25.17,2,1274.74,1290.8,1273.08,10843,692983,1.55E+08
2020-10-30,1260.99,-47.96,-3.66,1299.64,1299.64,1258.53,15457,1038704,1.52E+08
2020-10-29,1308.95,-31.94,-2.38,1315.62,1319.65,1299.68,15140,981543,1.58E+08
2020-10-28,1340.89,18.59,1.41,1319.19,1342.9,1304.99,12279,838348,1.61E+08
2020-10-27,1322.3,14.89,1.14,1312.46,1343.46,1306.19,24680,1824059,1.59E+08
2020-10-26,1307.41,11.57,0.89,1295.78,1316.61,1281.27,17007,1273558,1.57E+08
2020-10-23,1295.84,14.63,1.14,1290.76,1301.32,1281.64,14663,874533,1.56E+08
2020-10-22,1281.21,-14.66,-1.13,1284.28,1285.9,1271.05,13160,813105,1.55E+08
2020-10-21,1295.87,-5.06,-0.39,1295.05,1306.44,1285.22,15318,1013263,1.56E+08
2020-10-20,1300.93,16.66,1.3,1244.39,1300.93,1244.39,20650,1804339,1.57E+08
2020-10-19,1284.27,-12.62,-0.97,1292.8,1302.36,1283.35,15596,1114719,1.55E+08
2020-10-16,1296.89,-21.55,-1.63,1322.26,1323.28,1282.74,16487,1203817,1.56E+08
2020-10-15,1318.44,-9.17,-0.69,1321.99,1332.68,1310.6,13766,922558,1.59E+08
2020-10-14,1327.61,-17.07,-1.27,1353.18,1356.46,1322.9,14855,995885,1.60E+08
2020-10-13,1344.68,2.36,0.18,1347.72,1348.27,1327.15,17617,1114418,1.62E+08
2020-10-12,1342.32,5.43,0.41,1329.97,1348.7,1328.42,23677,1245056,1.62E+08
2020-10-08,1336.89,-12.38,-0.92,1362.38,1364.05,1335.38,18209,1198981,1.61E+08
2020-10-07,1349.27,5.59,0.42,1327.27,1351.6,1320.66,14525,871746,1.62E+08
2020-10-06,1343.68,-11.52,-0.85,1365.52,1370.44,1336.89,19050,1253581,1.62E+08
2020-10-05,1355.2,40.36,3.07,1330.2,1357.74,1327.75,21414,1324655,1.63E+08
2020-09-29,1314.84,20,1.54,1316.72,1317.32,1305.58,16363,881195,1.58E+08
2020-09-28,1294.84,29.99,2.37,1280.97,1297.71,1277.37,22770,825956,1.56E+08
2020-09-25,1264.85,4,0.32,1274.28,1282.27,1246.46,34884,1169445,1.52E+08
2020-09-24,1260.85,-45.87,-3.51,1280.03,1282.68,1255.61,21700,1313232,1.52E+08
2020-09-23,1306.72,-3.88,-0.3,1322.78,1325.41,1272.87,20228,1437414,1.57E+08
2020-09-22,1310.6,-47.6,-3.5,1352.16,1352.94,1302.74,21521,1429802,1.57E+08
2020-09-21,1358.2,16.18,1.21,1347.3,1385.05,1343.38,27109,1938085,1.63E+08
2020-09-18,1342.02,-14.2,-1.05,1353.31,1358.14,1329.02,19318,1295532,1.61E+08
2020-09-17,1356.22,12.35,0.92,1350.85,1374.58,1346.38,34811,2096817,1.63E+08
2020-09-16,1343.87,25.37,1.92,1317.76,1353.28,1312.43,31696,1797743,1.61E+08
2020-09-15,1318.5,1.42,0.11,1328.66,1329.62,1313.56,24363,1264661,1.58E+08
2020-09-14,1317.08,40.78,3.2,1290.85,1317.09,1287.41,23401,1427682,1.58E+08
2020-09-11,1276.3,6.61,0.52,1265.13,1276.69,1255.11,18550,916932,1.53E+08
2020-09-10,1269.69,8.25,0.65,1272.83,1276.98,1266.11,17828,1020517,1.53E+08
2020-09-09,1261.44,-1.55,-0.12,1251.09,1269.14,1247.92,17083,1148219,1.52E+08
2020-09-08,1262.99,-3.62,-0.29,1276.13,1280.41,1261.31,17169,1027383,1.52E+08
2020-09-07,1266.61,-1.71,-0.13,1259.85,1274.35,1255.05,20771,1450763,1.52E+08
2020-09-04,1268.32,-21.87,-1.7,1248.65,1269.86,1248.09,21990,1268012,1.53E+08
2020-09-03,1290.19,1.05,0.08,1292.89,1295.87,1282.25,19937,1144169,1.55E+08
2020-09-02,1289.14,-3.59,-0.28,1293.36,1298.02,1276.41,26904,2162571,1.55E+08
2020-09-01,1292.73,35.63,2.83,1270.78,1295.51,1261.43,18105,1304055,1.56E+08
2020-08-31,1257.1,0.05,0,1285.02,1295.38,1257,26935,1934204,1.51E+08
2020-08-28,1257.05,30.11,2.45,1237.73,1280.22,1233.66,22934,1701252,1.51E+08
2020-08-27,1226.94,-27.97,-2.23,1256.62,1256.95,1226.72,17454,1035722,1.48E+08
2020-08-26,1254.91,-3.27,-0.26,1261.08,1265.61,1231.49,18050,1101397,1.51E+08
2020-08-25,1258.18,26.03,2.11,1254.96,1275.8,1251.46,27096,1456635,1.52E+08
2020-08-24,1232.15,18.84,1.55,1217.7,1233.89,1194.69,19149,1084108,1.48E+08
2020-08-21,1213.31,26.34,2.22,1206.87,1225.35,1193.34,34807,1473937,1.46E+08
2020-08-20,1186.97,-56.41,-4.54,1224.6,1243.6,1181.96,25448,1423458,1.43E+08
2020-08-19,1243.38,23.76,1.95,1226.37,1250.95,1218.81,24306,1452580,1.50E+08
2020-08-18,1219.62,-61.46,-4.8,1258.1,1276.08,1209.16,33198,1901303,1.47E+08
2020-08-14,1281.08,-15.28,-1.18,1293.78,1304.43,1252.56,34834,2130715,1.55E+08
2020-08-13,1296.36,8.31,0.65,1308.33,1314.7,1276.13,54750,3134202,1.56E+08
2020-08-12,1288.05,-8.28,-0.64,1278.26,1299.03,1268.82,67106,2748307,1.55E+08
2020-08-11,1296.33,29.86,2.36,1280.53,1300.19,1247.08,32526,2274756,1.56E+08
2020-08-10,1266.47,85,7.19,1195.69,1278.63,1195.69,38470,2831977,1.52E+08
2020-08-07,1181.47,7.22,0.61,1180.82,1195.51,1166.52,28151,1344447,1.42E+08
2020-08-06,1174.25,38.62,3.4,1142.98,1176.88,1142.84,25262,1395446,1.42E+08
2020-08-05,1135.63,11.03,0.98,1125.43,1136.05,1123.15,18548,924842,1.37E+08
2020-08-04,1124.6,29.67,2.71,1107.99,1126.39,1106.31,18503,963165,1.36E+08
2020-08-03,1094.93,-5.03,-0.46,1101.31,1101.31,1082.35,18934,845680,1.32E+08
2020-07-31,1099.96,-17.19,-1.54,1119.07,1122.12,1096.26,20690,858360,1.33E+08
2020-07-30,1117.15,14.25,1.29,1110.11,1126.29,1108.04,31452,1236574,1.35E+08
2020-07-29,1102.9,17.79,1.64,1077.63,1103.76,1069.71,19335,835974,1.33E+08
2020-07-28,1085.11,-0.44,-0.04,1088.09,1094.9,1080.15,17475,760536,1.31E+08
2020-07-27,1085.55,5.32,0.49,1080.56,1101.86,1080.52,14318,701884,1.31E+08
2020-07-24,1080.23,-14.37,-1.31,1081.34,1107.42,1077.78,17230,1045062,1.30E+08
2020-07-23,1094.6,6.97,0.64,1079.27,1099.6,1067.96,21267,1181241,1.32E+08
2020-07-22,1087.63,-19.37,-1.75,1105.54,1117.03,1087.63,18746,851396,1.31E+08
2020-07-21,1107,-9.62,-0.86,1116.68,1122.91,1099.7,21758,1095094,1.34E+08
2020-07-20,1116.62,14.42,1.31,1110.62,1126.52,1101.51,22595,1170542,1.35E+08
2020-07-17,1102.2,29.89,2.79,1074.23,1106.84,1074.23,19908,1086944,1.33E+08
2020-07-16,1072.31,4.32,0.4,1078.61,1086.07,1066.58,20451,1088369,1.30E+08
2020-07-15,1067.99,32.95,3.18,1053.22,1081.28,1053.22,25176,1395041,1.29E+08
2020-07-14,1035.04,9.15,0.89,1019.49,1035.3,1013.04,15659,826025,1.25E+08
2020-07-13,1025.89,24.79,2.48,1006.66,1027.63,1002.46,14879,626789,1.24E+08
2020-07-10,1001.1,-17.78,-1.75,1015.01,1015.01,996.21,17623,651154,1.21E+08
2020-07-09,1018.88,0.42,0.04,1022.06,1030.11,1018.73,18987,806920,1.24E+08
2020-07-08,1018.46,4.85,0.48,1013.39,1028.73,1013.39,26550,761159,1.23E+08
2020-07-07,1013.61,-15.17,-1.47,1032.89,1036.06,1012.19,21102,786689,1.23E+08
2020-07-06,1028.78,22.9,2.28,1008.95,1034.71,1001.14,21018,734823,1.24E+08
2020-07-03,1005.88,4.62,0.46,1007.18,1009.76,999.53,19667,548078,1.22E+08
2020-07-02,1001.26,11.24,1.14,995.08,1002.72,993.36,17004,649082,1.21E+08
2020-07-01,990.02,1.34,0.14,997.32,1002.16,986.71,22605,679130,1.20E+08
2020-06-30,988.68,8.36,0.85,991.56,1002.81,988.06,31062,1135563,1.20E+08
2020-06-29,980.32,-27.55,-2.73,989.58,992.42,977.58,15900,566322,1.18E+08
2020-06-26,1007.87,10.3,1.03,1005.91,1012.37,1000.34,17391,574537,1.22E+08
2020-06-25,997.57,-36.77,-3.55,1011.78,1016.72,997.57,21320,711921,1.20E+08
2020-06-24,1034.34,26.72,2.65,1014.76,1044.82,1014.7,60452,1252576,1.25E+08
2020-06-23,1007.62,6.22,0.62,1009.57,1022.13,993.58,20557,790152,1.22E+08
2020-06-22,1001.4,-15.9,-1.56,1009.79,1014.19,1001.4,29821,682697,1.21E+08
2020-06-19,1017.3,-4.99,-0.49,1034.69,1035.02,1010.82,80826,1281294,1.23E+08
