date,close,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
2015-04-02,1355.4,-5.71,-0.42,,,,,,
2015-04-01,1361.11,-4.07,-0.3,,,,,,
2015-03-31,1365.18,-2.8,-0.2,,,,,,
2015-03-30,1367.98,8.19,0.6,,,,,,
2015-03-27,1359.79,3.26,0.24,,,,,,
2015-03-26,1356.53,-7.14,-0.52,,,,,,
2015-03-25,1363.67,1.73,0.13,,,,,,
2015-03-24,1361.94,-1.83,-0.13,,,,,,
2015-03-23,1363.77,2.28,0.17,,,,,,
2015-03-20,1361.49,4.84,0.36,,,,,,
2015-03-19,1356.65,5.63,0.42,,,,,,
2015-03-18,1351.02,-12.03,-0.88,,,,,,
2015-03-17,1363.05,8.69,0.64,,,,,,
2015-03-16,1354.36,-7.77,-0.57,,,,,,
2015-03-13,1362.13,34.95,2.63,,,,,,
2015-03-12,1327.18,1.53,0.12,,,,,,
2015-03-11,1325.65,-14.64,-1.09,,,,,,
2015-03-10,1340.29,-28.12,-2.05,,,,,,
2015-03-09,1368.41,-25.09,-1.8,,,,,,
2015-03-06,1393.5,-4.18,-0.3,,,,,,
2015-03-05,1397.68,6.04,0.43,,,,,,
2015-03-04,1391.64,20.62,1.5,,,,,,
2015-03-03,1371.02,-0.46,-0.03,,,,,,
2015-03-02,1371.48,-13.01,-0.94,,,,,,
2015-02-27,1384.49,19.55,1.43,,,,,,
2015-02-26,1364.94,-9.9,-0.72,,,,,,
2015-02-25,1374.84,-5.09,-0.37,,,,,,
2015-02-24,1379.93,-1.92,-0.14,,,,,,
2015-02-23,1381.85,-10.27,-0.74,,,,,,
2015-02-17,1392.12,0.71,0.05,,,,,,
2015-02-16,1391.41,-1.31,-0.09,,,,,,
2015-02-13,1392.72,-6.64,-0.47,,,,,,
2015-02-12,1399.36,4.06,0.29,,,,,,
2015-02-11,1395.3,25.31,1.85,,,,,,
2015-02-10,1369.99,-12.75,-0.92,,,,,,
2015-02-09,1382.74,-28.32,-2.01,,,,,,
2015-02-06,1411.06,-6.35,-0.45,,,,,,
2015-02-05,1417.41,-6.58,-0.46,,,,,,
2015-02-04,1423.99,3.02,0.21,,,,,,
2015-02-03,1420.97,5.88,0.42,,,,,,
2015-02-02,1415.09,-12.91,-0.9,,,,,,
2015-01-30,1428,-10.78,-0.75,,,,,,
2015-01-29,1438.78,-28.23,-1.92,,,,,,
2015-01-28,1467.01,26.68,1.85,,,,,,
2015-01-27,1440.33,-10.21,-0.7,,,,,,
2015-01-26,1450.54,5.58,0.39,,,,,,
2015-01-23,1444.96,38.63,2.75,,,,,,
2015-01-22,1406.33,-17.47,-1.23,,,,,,
2015-01-21,1423.8,7.94,0.56,,,,,,
2015-01-20,1415.86,9.93,0.71,,,,,,
2015-01-19,1405.93,-6.24,-0.44,,,,,,
2015-01-16,1412.17,-2.79,-0.2,,,,,,
2015-01-15,1414.96,33.06,2.39,,,,,,
2015-01-14,1381.9,-4.04,-0.29,,,,,,
2015-01-13,1385.94,-13.41,-0.96,,,,,,
2015-01-12,1399.35,2.7,0.19,,,,,,
2015-01-09,1396.65,8.63,0.62,,,,,,
2015-01-08,1388.02,-7.39,-0.53,,,,,,
2015-01-07,1395.41,-10.38,-0.74,,,,,,
2015-01-06,1405.79,-6.52,-0.46,,,,,,
2015-01-05,1412.31,33.64,2.44,,,,,,
2015-01-02,1378.67,37.5,2.8,,,,,,
2014-12-30,1341.17,-5.88,-0.44,,,,,,
2014-12-29,1347.05,-14.96,-1.1,,,,,,
2014-12-26,1362.01,-12.54,-0.91,,,,,,
2014-12-24,1374.55,-12.76,-0.92,,,,,,
2014-12-23,1387.31,0.7,0.05,,,,,,
2014-12-22,1386.61,5.3,0.38,,,,,,
2014-12-19,1381.31,33.42,2.48,,,,,,
2014-12-18,1347.89,-10.66,-0.78,,,,,,
2014-12-17,1358.55,3.5,0.26,,,,,,
2014-12-16,1355.05,1.33,0.1,,,,,,
2014-12-15,1353.72,15.78,1.18,,,,,,
