date,close,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
2021-06-28,1864.58,6.09,0.33,1861.47,1873.32,1847.64,12468,965078,1.93E+08
2021-06-25,1858.49,15.75,0.85,1848.66,1871.96,1847.91,14110,1216517,1.93E+08
2021-06-24,1842.74,11.91,0.65,1831.32,1842.74,1831.11,15345,1195450,1.91E+08
2021-06-23,1830.83,-6.58,-0.36,1839.79,1848.11,1824.69,14628,1313115,1.90E+08
2021-06-22,1837.41,27.44,1.52,1811.5,1840.77,1811.5,17076,1195643,1.91E+08
2021-06-21,1809.97,-21.78,-1.19,1830.91,1830.95,1802.39,14080,1005146,1.88E+08
2021-06-18,1831.75,-0.78,-0.04,1834.57,1835.91,1824.92,17823,1344692,1.90E+08
2021-06-17,1832.53,13.62,0.75,1821.53,1839.05,1815.55,11920,1316776,1.90E+08
2021-06-16,1818.91,-3.03,-0.17,1824.45,1824.45,1816.09,10387,902525,1.88E+08
2021-06-15,1821.94,-5.9,-0.32,1828.36,1838.92,1818.93,11821,954670,1.89E+08
2021-06-14,1827.84,-12.36,-0.67,1840.72,1842.25,1822.84,9364,861721,1.89E+08
2021-06-11,1840.2,56.05,3.14,1786.73,1840.2,1786.68,17193,1717393,1.91E+08
2021-06-10,1784.15,8.88,0.5,1776.03,1787.08,1769.06,22256,1315136,1.85E+08
2021-06-09,1775.27,-31.28,-1.73,1806.95,1812.52,1773.85,16581,1172730,1.84E+08
2021-06-08,1806.55,-11.2,-0.62,1818.32,1818.72,1799.17,22781,1059995,1.87E+08
2021-06-07,1817.75,-11.84,-0.65,1833.19,1839.33,1810.72,16495,984393,1.88E+08
2021-06-04,1829.59,-4.79,-0.26,1833.94,1834.1,1821.87,14325,894754,1.88E+08
2021-06-03,1834.38,-7.25,-0.39,1841.93,1842.69,1828.55,17039,1150012,1.89E+08
2021-06-02,1841.63,-1.7,-0.09,1846.01,1860.51,1835.81,20129,1351521,1.89E+08
2021-06-01,1843.33,3.05,0.17,1844.09,1861.65,1835.49,19217,1127224,1.90E+08
2021-05-31,1840.28,-16.81,-0.91,1860.91,1861.64,1825.68,16551,1193118,1.90E+08
2021-05-28,1857.09,14.42,0.78,1851.4,1869.18,1850.28,17585,1401208,1.91E+08
2021-05-27,1842.67,3.53,0.19,1836.12,1850.27,1815.05,19846,2111233,1.89E+08
2021-05-26,1839.14,-37.94,-2.02,1877.14,1877.39,1829.72,16378,1565454,1.90E+08
2021-05-25,1877.08,13.59,0.73,1864.17,1883.09,1864.17,11714,761985,1.96E+08
2021-05-24,1863.49,-21.76,-1.15,1882.99,1885.86,1860.94,12118,861927,1.95E+08
2021-05-21,1885.25,-15.58,-0.82,1906.95,1914.45,1868.78,23812,1270992,1.97E+08
2021-05-20,1900.83,-18.33,-0.96,1929.02,1929.02,1882.22,18260,1337332,1.98E+08
2021-05-18,1919.16,51.5,2.76,1868.83,1921.89,1868.83,17067,1120145,1.99E+08
2021-05-17,1867.66,-29.06,-1.53,1899.06,1915.39,1856.69,16025,1175434,1.93E+08
2021-05-14,1896.72,2.03,0.11,1898.38,1912.19,1877.15,19423,1278441,1.96E+08
2021-05-13,1894.69,-57.95,-2.97,1943.01,1943.1,1881.86,27867,1962742,1.95E+08
2021-05-12,1952.64,-57.38,-2.85,2009.63,2014.24,1930.89,32965,2106068,2.01E+08
2021-05-11,2010.02,-14.32,-0.71,2020.31,2031.36,1984.24,58395,2235409,2.07E+08
2021-05-10,2024.34,26.02,1.3,2001.32,2037.25,2001.32,30605,1744544,2.09E+08
2021-05-07,1998.32,-1.01,-0.05,2002.38,2007.06,1985.62,19357,1412744,2.07E+08
2021-05-06,1999.33,65.56,3.39,1938.23,1999.35,1936.9,22044,2031703,2.08E+08
2021-05-04,1933.77,25.33,1.33,1915.75,1934.37,1892.99,23471,1645780,2.02E+08
2021-05-03,1908.44,-30.05,-1.55,1938.83,1946.92,1896.95,27179,1658702,1.99E+08
2021-04-30,1938.49,-37.4,-1.89,1975.7,1975.82,1925.55,23969,1887250,2.03E+08
2021-04-29,1975.89,24.39,1.25,1957.82,2001.57,1957.82,27625,2968288,2.06E+08
2021-04-28,1951.5,-36.95,-1.86,1985.17,1988.6,1943.15,33635,2125204,2.02E+08
2021-04-27,1988.45,30.32,1.55,1963.43,1997.29,1963.4,57017,2601592,2.05E+08
2021-04-26,1958.13,19.7,1.02,1942.8,1960.27,1928.53,32735,1606211,2.03E+08
2021-04-23,1938.43,11.2,0.58,1927.12,1942.46,1906.54,30622,1479102,2.01E+08
2021-04-22,1927.23,27.44,1.44,1902.79,1942.59,1902.79,21753,1743479,2.00E+08
2021-04-21,1899.79,-20.84,-1.09,1920.62,1920.86,1886.1,19943,1516896,1.97E+08
2021-04-20,1920.63,8.78,0.46,1912.04,1922.7,1903.15,17399,1186380,2.00E+08
2021-04-19,1911.85,20.28,1.07,1892.69,1917.09,1890.66,21767,1438285,1.99E+08
2021-04-16,1891.57,9.88,0.53,1884.06,1896.85,1879.81,22483,1315107,1.98E+08
2021-04-15,1881.69,6.58,0.35,1875.28,1893.81,1868.27,25519,1457916,1.97E+08
2021-04-14,1875.11,38.87,2.12,1838.32,1878.08,1834.22,26324,1807523,1.97E+08
2021-04-13,1836.24,13.34,0.73,1823.36,1841.23,1823.36,26095,1749709,1.92E+08
2021-04-12,1822.9,11.51,0.64,1816.84,1837.64,1811.65,26194,1522242,1.89E+08
2021-04-09,1811.39,2.06,0.11,1810.97,1823.3,1799.6,33339,1202654,1.88E+08
2021-04-08,1809.33,14.81,0.83,1793.77,1814.38,1791.94,32554,1422514,1.87E+08
2021-04-07,1794.52,7.7,0.43,1787.31,1804.84,1783.9,18776,1066779,1.86E+08
2021-04-06,1786.82,-17.07,-0.95,1806.77,1812.18,1772.58,19244,1189392,1.86E+08
2021-04-05,1803.89,20.29,1.14,1783.1,1805.72,1782.74,24943,1378468,1.87E+08
2021-04-02,1783.6,1.31,0.07,1791.07,1803.13,1774.51,20591,1211316,1.86E+08
2021-04-01,1782.29,6.78,0.38,1779.34,1792.11,1767.76,18234,1275679,1.86E+08
2021-03-31,1775.51,5.04,0.28,1771.29,1795.27,1771.29,27133,1482790,1.84E+08
2021-03-30,1770.47,-0.12,-0.01,1773.92,1785.36,1754.3,28484,1413980,1.84E+08
2021-03-29,1770.59,27.27,1.56,1753.38,1784.74,1752.72,43406,2031933,1.84E+08
2021-03-26,1743.32,27.55,1.61,1724.66,1747.21,1720.33,41030,1876266,1.81E+08
2021-03-25,1715.77,23.23,1.37,1695.27,1723.93,1689.24,29997,1654889,1.79E+08
2021-03-24,1692.54,-1.14,-0.07,1691.83,1704.25,1670.15,20502,1359965,1.77E+08
2021-03-23,1693.68,-12.44,-0.73,1708.46,1730.86,1692.2,30444,1786419,1.76E+08
2021-03-22,1706.12,11.87,0.7,1694.14,1714.36,1685.08,52931,1600091,1.79E+08
2021-03-19,1694.25,-21.43,-1.25,1709.5,1709.5,1682.61,18048,1516377,1.79E+08
2021-03-18,1715.68,-1.06,-0.06,1725.54,1741.36,1711.2,16830,1449192,1.82E+08
2021-03-17,1716.74,-27.11,-1.55,1744.32,1744.4,1699.02,23175,1682777,1.80E+08
2021-03-16,1743.85,-23.22,-1.31,1769.42,1770.37,1739.62,23615,1743619,1.84E+08
2021-03-15,1767.07,9.72,0.55,1756.45,1774.55,1742.44,23895,1152320,1.89E+08
2021-03-12,1757.35,22.26,1.28,1745.55,1772.93,1738.43,51027,1593182,1.87E+08
2021-03-11,1735.09,54.2,3.22,1688.01,1740.37,1687.63,52582,1973788,1.85E+08
2021-03-10,1680.89,-31.82,-1.86,1704.16,1738.64,1678.33,41850,2170104,1.79E+08
2021-03-09,1712.71,-35.07,-2.01,1748.55,1762.75,1684.35,97869,2333748,1.80E+08
2021-03-08,1747.78,-27.24,-1.53,1780.63,1804.24,1747.78,28457,1662096,1.84E+08
2021-03-05,1775.02,23.81,1.36,1747.15,1784.93,1722.91,18210,1809787,1.87E+08
2021-03-04,1751.21,1.2,0.07,1776.74,1777.16,1729.52,20798,2116086,1.83E+08
2021-03-03,1750.01,25.17,1.46,1724.06,1750.17,1708.52,21873,1533320,1.84E+08
2021-03-02,1724.84,25.65,1.51,1706.52,1761.1,1705.89,19560,1829113,1.82E+08
2021-02-26,1699.19,-50.2,-2.87,1744.02,1744.02,1683.38,22788,1944960,1.78E+08
2021-02-25,1749.39,62.44,3.7,1693.07,1750.14,1693.07,20192,1660451,1.85E+08
2021-02-24,1686.95,-64.25,-3.67,1750.03,1762.25,1685.11,21803,1962881,1.78E+08
2021-02-23,1751.2,4.12,0.24,1747.22,1764.96,1723.24,20121,2139023,1.85E+08
2021-02-22,1747.08,-19.85,-1.12,1767.79,1781.21,1743.79,23312,1810953,1.86E+08
2021-02-19,1766.93,6.44,0.37,1760.59,1772.59,1721.33,19389,1545609,1.89E+08
2021-02-18,1760.49,-29.98,-1.67,1786.56,1797.09,1760.49,16900,1484223,1.88E+08
2021-02-17,1790.47,-16.19,-0.9,1806.6,1820.47,1784.57,22041,1647279,1.91E+08
2021-02-16,1806.66,14.36,0.8,1791.76,1808.18,1781.85,21332,1432473,1.93E+08
2021-02-15,1792.3,15.96,0.9,1777.54,1807.84,1777.54,18725,1593382,1.92E+08
2021-02-10,1776.34,17.06,0.97,1760.23,1779.16,1739.23,16663,2164785,1.89E+08
2021-02-09,1759.28,-10.83,-0.61,1778.92,1792.36,1759.27,15164,1442456,1.88E+08
2021-02-08,1770.11,-5.29,-0.3,1777.28,1785.68,1753.56,19230,1636434,1.90E+08
2021-02-05,1775.4,33.33,1.91,1749.26,1776.33,1746.44,19201,2104831,1.92E+08
2021-02-04,1742.07,-14,-0.8,1758.69,1758.74,1726.25,27265,1709410,1.88E+08
2021-02-03,1756.07,24.14,1.39,1737.92,1757.4,1725.84,25076,2178741,1.89E+08
2021-02-02,1731.93,35.8,2.11,1702.44,1747.57,1702.22,36553,2234648,1.83E+08
2021-02-01,1696.13,48.8,2.96,1647.11,1696.83,1627.6,23843,1731166,1.80E+08
2021-01-29,1647.33,-52.1,-3.07,1695.22,1715.64,1631.51,27016,2418474,1.74E+08
2021-01-28,1699.43,-15.05,-0.88,1706.55,1706.55,1666.91,27258,2664868,1.80E+08
2021-01-27,1714.48,-16.33,-0.94,1734.66,1750.05,1700.78,20361,2094135,1.80E+08
2021-01-26,1730.81,-22.29,-1.27,1758.94,1761.89,1719.12,21744,2105190,1.83E+08
2021-01-25,1753.1,18.5,1.07,1736.03,1754.32,1735.47,19411,1353710,1.86E+08
2021-01-22,1734.6,-15.53,-0.89,1751.47,1762.47,1734.6,23734,1822480,1.84E+08
2021-01-21,1750.13,5.88,0.34,1746.38,1777.19,1743.4,25437,1939947,1.86E+08
2021-01-20,1744.25,22.03,1.28,1734.16,1745.99,1701.25,28488,1832267,1.85E+08
2021-01-19,1722.22,56.03,3.36,1668.49,1728.45,1668.49,34525,1647589,1.83E+08
2021-01-18,1666.19,-39.22,-2.3,1697.07,1700.62,1654.98,24903,1579194,1.77E+08
2021-01-15,1705.41,-39.45,-2.26,1746.25,1766.47,1702.99,21962,1586203,1.82E+08
2021-01-14,1744.86,17.54,1.02,1728.68,1753.92,1728.68,19131,1779122,1.86E+08
2021-01-13,1727.32,26.85,1.58,1703.09,1736.58,1703.09,21444,1773671,1.84E+08
2021-01-12,1700.47,-28.01,-1.62,1725.38,1726.82,1661.44,30286,2624784,1.81E+08
2021-01-11,1728.48,-33.44,-1.9,1762.35,1786.3,1693.19,44720,3469630,1.84E+08
2021-01-08,1761.92,26.61,1.53,1743.77,1767.39,1735.17,37140,2812382,1.87E+08
2021-01-07,1735.31,67.89,4.07,1682.11,1745.59,1681.55,48552,2791020,1.84E+08
2021-01-06,1667.42,-15.43,-0.92,1685.54,1700.11,1653.52,42117,2506556,1.75E+08
2021-01-05,1682.85,50.45,3.09,1630.26,1682.85,1624.7,48381,2759111,1.76E+08
2021-01-04,1632.4,55.44,3.52,1578.9,1633.04,1572.4,38135,2494992,1.72E+08
2020-12-30,1576.96,18.75,1.2,1557.1,1581.47,1550.28,25042,1393891,1.65E+08
2020-12-29,1558.21,11.19,0.72,1545.6,1559.11,1535.2,25250,1576782,1.63E+08
2020-12-28,1547.02,0.89,0.06,1549.39,1555.35,1532.96,23983,1186068,1.62E+08
2020-12-24,1546.13,19.31,1.26,1529.05,1553.78,1529.05,41256,1410630,1.62E+08
2020-12-23,1526.82,8.45,0.56,1523.2,1537.47,1493.07,23670,1336438,1.60E+08
2020-12-22,1518.37,-41.21,-2.64,1557.91,1557.91,1516.37,29843,1377530,1.59E+08
2020-12-21,1559.58,15.29,0.99,1545.82,1561.78,1528.06,29621,1324831,1.63E+08
2020-12-18,1544.29,-4.43,-0.29,1549.5,1562.89,1536.5,65187,1661997,1.62E+08
2020-12-17,1548.72,4.54,0.29,1546.79,1551.17,1523.83,35114,1614303,1.63E+08
2020-12-16,1544.18,31.91,2.11,1518.34,1548.27,1518.06,31063,1597616,1.62E+08
2020-12-15,1512.27,-8.97,-0.59,1524.85,1525.61,1501.58,29427,1180574,1.59E+08
2020-12-14,1521.24,-17.72,-1.15,1536.21,1538.59,1514.9,23486,1119201,1.59E+08
2020-12-11,1538.96,11.34,0.74,1536.01,1559.05,1535.11,37976,1391943,1.61E+08
2020-12-10,1527.62,-12.76,-0.83,1526.45,1538.78,1517.81,29448,1745054,1.59E+08
2020-12-09,1540.38,44.87,3,1496.88,1541.38,1495.96,31018,1726562,1.61E+08
2020-12-08,1495.51,-16.01,-1.06,1512.44,1522.79,1493.56,24193,1473129,1.56E+08
2020-12-07,1511.52,-11.45,-0.75,1524.56,1529.94,1487.1,28853,1647266,1.58E+08
2020-12-04,1522.97,10.87,0.72,1519.11,1535.45,1518.6,45704,1721575,1.60E+08
2020-12-03,1512.1,1.24,0.08,1507,1512.35,1496.67,13896,1154083,1.58E+08
2020-12-02,1510.86,26.86,1.81,1487.51,1512.34,1487.02,16042,1434034,1.58E+08
2020-12-01,1484,20.2,1.38,1474.24,1486.5,1465.43,14747,1204269,1.54E+08
2020-11-30,1463.8,-23.32,-1.57,1495.23,1495.43,1463.8,19587,2059281,1.52E+08
2020-11-27,1487.12,4.07,0.27,1477.39,1493.08,1474.38,16305,1358322,1.55E+08
2020-11-26,1483.05,13.96,0.95,1473.12,1485.58,1461.88,13930,1346340,1.54E+08
2020-11-25,1469.09,-15.8,-1.06,1507.74,1507.81,1459.24,27826,1995273,1.52E+08
2020-11-24,1484.89,25.2,1.73,1471.12,1486.06,1465.78,20309,1977742,1.54E+08
2020-11-23,1459.69,24.99,1.74,1444.31,1462.08,1435.41,21608,1233341,1.50E+08
2020-11-20,1434.7,6.95,0.49,1428.95,1436.81,1425.18,10819,931811,1.47E+08
2020-11-19,1427.75,9.08,0.64,1417.26,1429.42,1409.34,12764,1113128,1.47E+08
2020-11-18,1418.67,21.7,1.55,1406.1,1420.87,1396.79,12395,1179533,1.45E+08
2020-11-17,1396.97,3.77,0.27,1396.67,1407.14,1388.18,15639,1239426,1.43E+08
2020-11-16,1393.2,-1.4,-0.1,1387.58,1398.75,1379.54,15633,1226852,1.42E+08
2020-11-13,1394.6,0.32,0.02,1387.38,1398.79,1368.4,14494,1330203,1.43E+08
2020-11-12,1394.28,-1.32,-0.09,1403.25,1410.15,1388.03,17188,1395149,1.43E+08
2020-11-11,1395.6,-15.77,-1.12,1413.43,1422.15,1395.08,23603,1998253,1.43E+08
2020-11-10,1411.37,-21.51,-1.5,1423.25,1440.89,1404.21,29405,2274970,1.44E+08
2020-11-09,1432.88,45.68,3.29,1408.33,1436.77,1404.57,34555,2677413,1.47E+08
2020-11-06,1387.2,25.07,1.84,1371.63,1389.24,1368.39,32023,2382506,1.43E+08
2020-11-05,1362.13,53.03,4.05,1331.54,1362.18,1326.69,34341,2250441,1.40E+08
2020-11-04,1309.1,-13.62,-1.03,1339.89,1345.12,1300.34,33763,2343260,1.34E+08
2020-11-03,1322.72,41.79,3.26,1293.17,1325.29,1291.49,17706,1492528,1.36E+08
2020-11-02,1280.93,29.14,2.33,1260.88,1284.37,1248.55,13394,1045040,1.31E+08
2020-10-30,1251.79,-43.16,-3.33,1292.02,1296.35,1249.43,16457,1418315,1.28E+08
2020-10-29,1294.95,-0.96,-0.07,1272.78,1295.29,1269.46,19151,1224741,1.33E+08
2020-10-28,1295.91,23.69,1.86,1279.95,1296.05,1270.45,15367,1055881,1.33E+08
2020-10-27,1272.22,-5.32,-0.42,1263.71,1282.5,1256.06,18533,1128364,1.31E+08
2020-10-26,1277.54,-22.27,-1.71,1298.33,1299.4,1274.77,14906,1072120,1.31E+08
2020-10-23,1299.81,16.4,1.28,1293.13,1304.77,1279.58,14272,1075832,1.34E+08
2020-10-22,1283.41,3.23,0.25,1275.64,1295.36,1274.2,16964,1251246,1.32E+08
2020-10-21,1280.18,13.48,1.06,1270.1,1281.55,1257.92,18832,1072393,1.31E+08
2020-10-20,1266.7,8.32,0.66,1250.27,1271.31,1236.67,17285,1214551,1.30E+08
2020-10-19,1258.38,-13.7,-1.08,1277.74,1281.67,1256.69,17679,1124442,1.29E+08
2020-10-16,1272.08,-14.4,-1.12,1288.5,1290.86,1255.53,20079,1077390,1.31E+08
2020-10-15,1286.48,11.29,0.89,1278.53,1299.33,1265.41,21789,1330835,1.32E+08
2020-10-14,1275.19,-24.33,-1.87,1302.66,1303.36,1271.16,26181,1440560,1.31E+08
2020-10-13,1299.52,-20.88,-1.58,1326.99,1326.99,1296.54,21235,1393894,1.33E+08
2020-10-12,1320.4,-11.53,-0.87,1334.96,1336.19,1312.32,19572,1339769,1.36E+08
2020-10-08,1331.93,39.02,3.02,1310.15,1339.73,1303.99,32682,2189010,1.37E+08
2020-10-07,1292.91,16.54,1.3,1264.44,1293.53,1261.1,16265,946764,1.34E+08
2020-10-06,1276.37,10.18,0.8,1268.82,1282.11,1267.84,20088,1118956,1.32E+08
2020-10-05,1266.19,40.76,3.33,1234.18,1267.21,1231.12,28711,1410800,1.31E+08
2020-09-29,1225.43,26.62,2.22,1224.54,1229.79,1208.77,36938,1291840,1.28E+08
2020-09-28,1198.81,22.05,1.87,1193.83,1202.69,1180.15,18585,1003538,1.25E+08
2020-09-25,1176.76,14.83,1.28,1179,1183.09,1154.85,19468,1382333,1.23E+08
2020-09-24,1161.93,-48.54,-4.01,1191.19,1204.71,1159.54,28510,1705782,1.21E+08
2020-09-23,1210.47,-7.34,-0.6,1240.2,1241.2,1178.68,28909,1871036,1.26E+08
2020-09-22,1217.81,-14.31,-1.16,1234.81,1242.69,1211.82,27540,2055052,1.27E+08
2020-09-21,1232.12,-37.99,-2.99,1260.2,1265.93,1226.96,32423,2129623,1.28E+08
2020-09-18,1270.11,21.85,1.75,1257.57,1274.41,1255.42,20692,2100056,1.32E+08
2020-09-17,1248.26,-25.84,-2.03,1262.51,1277.09,1234.41,24350,3187496,1.29E+08
2020-09-16,1274.1,-31.91,-2.44,1303.64,1312.52,1272.46,24017,1716276,1.33E+08
2020-09-15,1306.01,3.41,0.26,1306.2,1309.71,1292.38,27825,1600663,1.36E+08
2020-09-14,1302.6,16.36,1.27,1284.89,1309.64,1279.24,44425,1577293,1.36E+08
2020-09-11,1286.24,-16.87,-1.29,1294.94,1295.96,1274.94,22203,1249355,1.34E+08
2020-09-10,1303.11,16.68,1.3,1302.63,1305.56,1285.06,26108,1823187,1.36E+08
2020-09-09,1286.43,-11.26,-0.87,1286.9,1293,1275.12,37513,2669144,1.34E+08
2020-09-08,1297.69,-25.51,-1.93,1332.13,1334.91,1294.39,36229,2129940,1.35E+08
2020-09-07,1323.2,13,0.99,1313.36,1334.29,1302.83,49030,2451126,1.37E+08
2020-09-04,1310.2,-9.81,-0.74,1274.49,1313.4,1274.49,85023,3123110,1.37E+08
2020-09-03,1320.01,32.3,2.51,1299.13,1327.88,1297.19,80726,2714931,1.39E+08
2020-09-02,1287.71,4.13,0.32,1286.38,1296.46,1272.28,49557,1384969,1.35E+08
2020-09-01,1283.58,5.48,0.43,1283.72,1290.31,1264.06,74021,1965881,1.35E+08
2020-08-31,1278.1,-6.53,-0.51,1300.25,1307.99,1272.03,24272,1770697,1.34E+08
2020-08-28,1284.63,3.12,0.24,1293.12,1299.45,1276.2,21888,1342641,1.36E+08
2020-08-27,1281.51,-8.47,-0.66,1298.63,1304.31,1279.57,24918,1996533,1.35E+08
2020-08-26,1289.98,9.18,0.72,1277.91,1296.68,1253.83,26803,1965048,1.36E+08
2020-08-25,1280.8,28.57,2.28,1267.34,1281.47,1260.65,26697,1529815,1.34E+08
2020-08-24,1252.23,15.62,1.26,1232.35,1252.23,1215.66,20622,1333432,1.31E+08
2020-08-21,1236.61,33.97,2.82,1223.05,1250.53,1215.37,24645,1973894,1.30E+08
2020-08-20,1202.64,-46.07,-3.69,1236.77,1254.27,1197.66,28734,1737420,1.26E+08
2020-08-19,1248.71,12.58,1.02,1254.44,1257.18,1232.1,22190,1541899,1.30E+08
2020-08-18,1236.13,-39.28,-3.08,1266.78,1285.23,1230.65,30344,2068129,1.30E+08
2020-08-14,1275.41,-33.1,-2.53,1304.25,1304.25,1263.67,23577,2463684,1.33E+08
2020-08-13,1308.51,-1.59,-0.12,1329.25,1342.07,1292.76,28172,2250409,1.37E+08
2020-08-12,1310.1,-7.86,-0.6,1313.54,1325.13,1291.85,30581,2037097,1.38E+08
2020-08-11,1317.96,25.82,2,1296.05,1334.97,1293.82,31055,2185145,1.39E+08
2020-08-10,1292.14,11.92,0.93,1278.03,1296.93,1261.38,33850,2788309,1.36E+08
2020-08-07,1280.22,44.74,3.62,1241.51,1280.96,1240.75,45162,3421170,1.35E+08
2020-08-06,1235.48,31.77,2.64,1207.5,1240.1,1207.3,61941,2083959,1.28E+08
2020-08-05,1203.71,32.74,2.8,1177.3,1208.87,1171.92,29782,2106644,1.25E+08
2020-08-04,1170.97,17.72,1.54,1169.69,1178.49,1162.98,24411,1592911,1.22E+08
2020-08-03,1153.25,37.64,3.37,1125.43,1159.69,1119.84,28273,1993888,1.20E+08
2020-07-31,1115.61,9.38,0.85,1111.56,1128.56,1101.16,20003,1765519,1.15E+08
2020-07-30,1106.23,0.37,0.03,1110.02,1114.21,1099.97,21382,979830,1.13E+08
2020-07-29,1105.86,-3.83,-0.35,1103.61,1112.9,1099.32,22150,1125565,1.13E+08
2020-07-28,1109.69,8.25,0.75,1112.62,1117.53,1100.02,20857,1231896,1.13E+08
2020-07-27,1101.44,16.42,1.51,1086.17,1112.15,1085.71,19725,2204605,1.12E+08
2020-07-24,1085.02,-13.92,-1.27,1080.48,1094.82,1076.41,24545,2658374,1.11E+08
2020-07-23,1098.94,-4.72,-0.43,1108.37,1112.72,1093.48,27253,2245164,1.12E+08
2020-07-22,1103.66,23.27,2.15,1076.17,1112.41,1073.96,39895,2121707,1.12E+08
2020-07-21,1080.39,26.68,2.53,1062.94,1081.9,1060.12,29445,1460437,1.11E+08
2020-07-20,1053.71,8.06,0.77,1045.97,1054.53,1040.5,20097,898798,1.08E+08
2020-07-17,1045.65,-2.43,-0.23,1051.11,1057.66,1037.9,13384,806164,1.08E+08
2020-07-16,1048.08,-7.09,-0.67,1059.09,1062.4,1041.63,21791,1018288,1.08E+08
2020-07-15,1055.17,16.29,1.57,1053.44,1064.38,1044.43,23238,1049299,1.09E+08
2020-07-14,1038.88,-13.33,-1.27,1041.71,1047.73,1033.4,20641,1007469,1.08E+08
2020-07-13,1052.21,30.93,3.03,1030.97,1054.02,1027.85,20196,895102,1.09E+08
2020-07-10,1021.28,-17.45,-1.68,1037.72,1038.5,1015.89,36219,1279695,1.06E+08
2020-07-09,1038.73,24.39,2.4,1018.15,1043.91,1017.17,30933,1481337,1.08E+08
2020-07-08,1014.34,10.97,1.09,1003.18,1014.58,1002.81,14126,867661,1.05E+08
2020-07-07,1003.37,2.37,0.24,1012.07,1021.29,1002.09,16437,903873,1.04E+08
2020-07-06,1001,14.92,1.51,988.72,1002.25,979.4,16688,783303,1.04E+08
2020-07-03,986.08,9.36,0.96,988.1,988.84,979.61,11645,667884,1.03E+08
2020-07-02,976.72,9.68,1,977.41,979.67,967.08,14112,830995,1.02E+08
2020-07-01,967.04,8.84,0.92,969.69,981.67,964.97,16450,1086378,1.01E+08
2020-06-30,958.2,1.06,0.11,971.92,973.32,957.67,16804,951618,9.98E+07
2020-06-29,957.14,-20.92,-2.14,961.39,970.02,953.74,23003,1436460,9.98E+07
2020-06-26,978.06,4,0.41,987.71,990.46,965.41,21012,1066253,1.02E+08
2020-06-25,974.06,-20.02,-2.01,977.11,987,972.57,29177,1437598,1.02E+08
2020-06-24,994.08,12.4,1.26,994.82,998.46,988.95,29167,1058532,1.04E+08
2020-06-23,981.68,-7.25,-0.73,999.11,1005.13,974.57,21984,951930,1.03E+08
2020-06-22,988.93,-4.57,-0.46,986.78,997.16,983.41,23358,959330,1.03E+08
2020-06-19,993.5,26.03,2.69,981.94,993.5,968.27,23522,1122174,1.04E+08
