date,close,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
2021-06-22,3777.15,-36.71,-0.96,3814.92,3822.57,3766.07,42939,1900102,2.17E+08
2021-06-21,3813.86,60.41,1.61,3751.39,3818.98,3737.18,75238,3596913,2.19E+08
2021-06-18,3753.45,50.71,1.37,3704.62,3758.68,3703.46,64080,2733539,2.15E+08
2021-06-17,3702.74,-6.18,-0.17,3707.1,3717,3680.1,38881,1865695,2.13E+08
2021-06-16,3708.92,-27.84,-0.75,3737.5,3740.53,3708.36,23511,1230176,2.14E+08
2021-06-15,3736.76,-42.13,-1.11,3777.82,3784.98,3725.41,31051,1630435,2.15E+08
2021-06-14,3778.89,95.05,2.58,3694.18,3784.37,3694.18,49921,2719016,2.18E+08
2021-06-11,3683.84,-4.38,-0.12,3696.69,3728.93,3682.15,49456,2935922,2.13E+08
2021-06-10,3688.22,88.3,2.45,3603.26,3717.22,3601.65,68954,2625256,1.90E+08
2021-06-09,3599.92,-80.94,-2.2,3685.79,3697.92,3599.92,24264,1421158,1.86E+08
2021-06-08,3680.86,46.76,1.29,3635.06,3705,3635.06,29621,1552056,1.90E+08
2021-06-07,3634.1,-20.56,-0.56,3659.47,3683.33,3626.47,18589,965486,1.88E+08
2021-06-04,3654.66,4.68,0.13,3651.12,3671.87,3615.02,16506,929025,1.88E+08
2021-06-03,3649.98,11.17,0.31,3638.38,3681.73,3616.91,14466,860622,1.87E+08
2021-06-02,3638.81,-68.43,-1.85,3713.27,3713.58,3636,20446,1145473,1.87E+08
2021-06-01,3707.24,-22.14,-0.59,3746.04,3757.31,3701.36,16504,911313,1.90E+08
2021-05-31,3729.38,18.59,0.5,3715.73,3756.2,3715.73,20688,1002606,1.91E+08
2021-05-28,3710.79,5.32,0.14,3705.49,3743.21,3687.93,17771,1090671,1.90E+08
2021-05-27,3705.47,21.58,0.59,3684.73,3716.15,3629.26,21337,1580903,1.89E+08
2021-05-26,3683.89,-15.82,-0.43,3700.95,3713.71,3678.97,22318,1069519,1.89E+08
2021-05-25,3699.71,70.11,1.93,3631.72,3703.39,3621.66,20786,1253978,1.90E+08
2021-05-24,3629.6,-96.9,-2.6,3722.96,3742.47,3629.47,25333,1680188,1.88E+08
2021-05-21,3726.5,-31.68,-0.84,3762.74,3803.14,3725.58,37421,1891726,1.92E+08
2021-05-20,3758.18,-36.44,-0.96,3791.43,3793.99,3735.31,27775,1410095,1.94E+08
2021-05-18,3794.62,59.46,1.59,3722.13,3804.13,3717.1,39663,2596960,1.94E+08
2021-05-17,3735.16,-26.52,-0.71,3763.06,3794.83,3720.86,51063,2288369,1.90E+08
2021-05-14,3761.68,93.49,2.55,3667.64,3762.31,3666.85,31537,2339178,1.95E+08
2021-05-13,3668.19,-20.41,-0.55,3682.19,3731.62,3643.38,27727,1969182,1.88E+08
2021-05-12,3688.6,-32.28,-0.87,3717.96,3753.88,3666.18,33608,2230327,1.88E+08
2021-05-11,3720.88,-72.15,-1.9,3791.11,3791.11,3696.52,32210,1643426,1.88E+08
2021-05-10,3793.03,123.92,3.38,3673.72,3800.32,3673.64,39767,2295397,1.90E+08
2021-05-07,3669.11,107.43,3.02,3570.27,3702.96,3569.78,28130,1813641,1.85E+08
2021-05-06,3561.68,-12.86,-0.36,3572.49,3576.72,3532.28,24719,1451635,1.79E+08
2021-05-04,3574.54,46.97,1.33,3514.75,3584.89,3461.27,32389,1979478,1.79E+08
2021-05-03,3527.57,-181.3,-4.89,3706.37,3722.85,3526.29,38930,2438328,1.77E+08
2021-04-30,3708.87,-40.55,-1.08,3750.37,3775.75,3696.65,46914,2411452,1.86E+08
2021-04-29,3749.42,-47.73,-1.26,3800.7,3842.92,3748.57,37879,2072288,1.87E+08
2021-04-28,3797.15,-81.29,-2.1,3879.81,3907.87,3793.55,48140,2649101,1.89E+08
2021-04-27,3878.44,-104.57,-2.63,3983.45,3985.35,3875.68,45939,2981919,1.92E+08
2021-04-26,3983.01,-23.39,-0.58,4006.57,4007.08,3966.31,46197,2190429,1.97E+08
2021-04-23,4006.4,17.2,0.43,3981.69,4039.54,3967.17,45117,2416124,1.98E+08
2021-04-22,3989.2,-44.18,-1.1,4036.99,4050.34,3989.14,47989,2695639,1.99E+08
2021-04-21,4033.38,-54.89,-1.34,4072.39,4081.2,4031.91,44515,2776005,2.01E+08
2021-04-20,4088.27,-51.21,-1.24,4125.6,4141.04,4088.02,29562,2020803,2.04E+08
2021-04-19,4139.48,59.75,1.46,4081.94,4171.02,4075.75,47563,3160922,2.06E+08
2021-04-16,4079.73,31.64,0.78,4057.25,4089.02,4016.37,48847,2974293,2.03E+08
2021-04-15,4048.09,19.12,0.47,4028.01,4070.18,3983.22,52365,3189703,2.01E+08
2021-04-14,4028.97,-0.29,-0.01,4034.86,4058.4,4021.81,43758,1834455,1.99E+08
2021-04-13,4029.26,91.64,2.33,3938.78,4035.32,3938.17,53016,2269291,1.99E+08
2021-04-12,3937.62,57.99,1.49,3883.14,3937.76,3875.29,25884,1298705,1.95E+08
2021-04-09,3879.63,23.63,0.61,3860.41,3906.95,3860.41,23394,1266672,1.91E+08
2021-04-08,3856,62.65,1.65,3791.67,3867.08,3768,31201,1839224,1.90E+08
2021-04-07,3793.35,38.94,1.04,3754.16,3816.87,3742.35,21312,965767,1.87E+08
2021-04-06,3754.41,-41.21,-1.09,3797.95,3807.51,3749.53,15881,891060,1.85E+08
2021-04-05,3795.62,-65.91,-1.71,3855.47,3858.81,3777.46,16384,952161,1.87E+08
2021-04-02,3861.53,-31.65,-0.81,3898.34,3904.28,3847.17,15272,832545,1.89E+08
2021-04-01,3893.18,4.83,0.12,3884.9,3908.83,3846.06,20106,1003598,1.91E+08
2021-03-31,3888.35,-20.28,-0.52,3907.38,3953.56,3882.77,34309,1459412,1.90E+08
2021-03-30,3908.63,-22.75,-0.58,3922.17,3937.66,3904.06,17081,922625,1.91E+08
2021-03-29,3931.38,55.4,1.43,3925.14,3970.04,3898.82,33077,1952267,1.92E+08
2021-03-26,3875.98,31.44,0.82,3845.09,3889.76,3822.87,22259,1307299,1.88E+08
2021-03-25,3844.54,-2.43,-0.06,3847.43,3857.42,3810.19,21336,1221055,1.87E+08
2021-03-24,3846.97,29.27,0.77,3820.65,3868.78,3801.07,24231,1269652,1.87E+08
2021-03-23,3817.7,-15.25,-0.4,3837.53,3947.58,3814.16,32075,2116079,1.86E+08
2021-03-22,3832.95,9.23,0.24,3825.86,3869.38,3801.56,24488,1194743,1.87E+08
2021-03-19,3823.72,-7.84,-0.2,3828.05,3844,3776.82,25694,1609441,1.86E+08
2021-03-18,3831.56,-21.23,-0.55,3871.53,3902.7,3831.32,30462,1526180,1.88E+08
2021-03-17,3852.79,-1.18,-0.03,3857.23,3874.13,3812,35567,2056206,1.88E+08
2021-03-16,3853.97,108.39,2.89,3750.36,3862.59,3750.36,36775,1567490,1.89E+08
2021-03-15,3745.58,-43.45,-1.15,3786.57,3787.96,3743.31,20222,925349,1.85E+08
2021-03-12,3789.03,79.43,2.14,3715.95,3805.33,3715.95,25339,1207058,1.87E+08
2021-03-11,3709.6,79.02,2.18,3633.14,3727.08,3621.32,31447,1357823,1.83E+08
2021-03-10,3630.58,-4.74,-0.13,3643.63,3714.01,3629.7,32087,1525131,1.78E+08
2021-03-09,3635.32,-40.46,-1.1,3664.84,3681.32,3567.53,32103,1674244,1.79E+08
2021-03-08,3675.78,-126.56,-3.33,3804.69,3833.13,3675.78,30938,1522195,1.81E+08
2021-03-05,3802.34,-39.07,-1.02,3823.33,3823.33,3760.6,28990,1596810,1.87E+08
2021-03-04,3841.41,-27.89,-0.72,3863.44,3863.44,3789.08,28836,1757070,1.90E+08
2021-03-03,3869.3,55.85,1.46,3811.95,3886.11,3802.3,30188,1649514,1.92E+08
2021-03-02,3813.45,21.56,0.57,3811.83,3910.05,3779.36,59955,3206793,1.89E+08
2021-02-26,3791.89,-81.48,-2.1,3832.29,3832.29,3741.76,56800,2635319,1.88E+08
2021-02-25,3873.37,209.54,5.72,3699.26,3879.83,3699.26,23638,1786836,1.93E+08
2021-02-24,3663.83,-121.51,-3.21,3781.09,3859.95,3663.83,36381,2302348,1.83E+08
2021-02-23,3785.34,-140.46,-3.58,3925.34,3935.64,3783.57,34615,2404035,1.88E+08
2021-02-22,3925.8,-71.04,-1.78,3994.21,4041.82,3922.27,33973,2051509,1.94E+08
2021-02-19,3996.84,4.45,0.11,3988.58,4005.86,3887.69,29167,1715019,1.98E+08
2021-02-18,3992.39,-58.03,-1.43,4054.24,4093.48,3992.39,32720,2156054,1.97E+08
2021-02-17,4050.42,-36.86,-0.9,4088.19,4088.19,4005.98,45295,1980716,2.00E+08
2021-02-16,4087.28,-98.93,-2.36,4187.39,4197.41,4082.69,72463,2719662,2.02E+08
2021-02-15,4186.21,37.56,0.91,4155.5,4214.85,4155.05,47815,2415629,2.06E+08
2021-02-10,4148.65,15.51,0.38,4133.58,4161.48,4096.75,47609,2282068,2.05E+08
2021-02-09,4133.14,-36.49,-0.88,4164.01,4187.21,4126.26,20298,1480478,2.04E+08
2021-02-08,4169.63,-67.54,-1.59,4240.06,4279.06,4169.63,19818,1382791,2.06E+08
2021-02-05,4237.17,13.1,0.31,4227.83,4305.16,4184.69,40101,2765298,2.09E+08
2021-02-04,4224.07,-67.25,-1.57,4294.9,4295.9,4203.29,23508,1874616,2.09E+08
2021-02-03,4291.32,-39.43,-0.91,4344.29,4350.09,4220.66,39978,2751659,2.12E+08
2021-02-02,4330.75,-64.63,-1.47,4397.5,4413.3,4292.81,23928,2389309,2.14E+08
2021-02-01,4395.38,281.29,6.84,4113.59,4407.85,4113.59,44175,4988741,2.16E+08
2021-01-29,4114.09,-174.84,-4.08,4289.95,4331.1,4102.43,56500,3569025,2.05E+08
2021-01-28,4288.93,-64.06,-1.47,4309.85,4332.48,4231.49,29233,2912954,2.14E+08
2021-01-27,4352.99,17.75,0.41,4340.55,4402.97,4289.71,29937,3273559,2.17E+08
2021-01-26,4335.24,-28.3,-0.65,4365.41,4465.76,4331.21,43944,4263931,2.14E+08
2021-01-25,4363.54,151.35,3.59,4213.91,4370.01,4213.67,44390,3198013,2.14E+08
2021-01-22,4212.19,-4.28,-0.1,4220.74,4247.72,4163.17,33828,2415430,2.08E+08
2021-01-21,4216.47,11.68,0.28,4223.5,4249.09,4177.26,31192,2140851,2.08E+08
2021-01-20,4204.79,41.96,1.01,4163.96,4270.03,4163.96,38219,2757729,2.07E+08
2021-01-19,4162.83,-1.47,-0.04,4154.98,4217.87,4009.92,43477,4036028,2.05E+08
2021-01-18,4164.3,-172.88,-3.99,4326.72,4408.55,4147.94,45530,4264945,2.05E+08
2021-01-15,4337.18,-178.91,-3.96,4526.01,4526.01,4313.96,50785,4645331,2.13E+08
2021-01-14,4516.09,-118.23,-2.55,4624.88,4625.63,4501.18,53134,5311360,2.21E+08
2021-01-13,4634.32,-7.61,-0.16,4617.38,4681.21,4589.16,33269,3337756,2.27E+08
2021-01-12,4641.93,-12.61,-0.27,4660,4724.88,4549.2,66146,4850381,2.27E+08
2021-01-11,4654.54,-21.3,-0.46,4700.36,4765.22,4553.15,68119,5212451,2.28E+08
2021-01-08,4675.84,27.84,0.6,4663.09,4693.89,4584.59,71703,4644139,2.28E+08
2021-01-07,4648,24.33,0.53,4627.41,4668.13,4585.75,58901,4253543,2.26E+08
2021-01-06,4623.67,-23.62,-0.51,4655.57,4718.84,4620.88,87455,4971335,2.25E+08
2021-01-05,4647.29,10.98,0.24,4629.6,4661.2,4527.58,67409,5110403,2.26E+08
2021-01-04,4636.31,-68.66,-1.46,4685.72,4691.9,4555.04,66752,5896765,2.25E+08
2020-12-30,4704.97,0.66,0.01,4703.11,4746.97,4647.53,71269,5796253,2.28E+08
2020-12-29,4704.31,290.76,6.59,4444.2,4708.66,4442.37,76330,7878658,2.27E+08
2020-12-28,4413.55,-80.26,-1.79,4509.55,4603.9,4365.55,96565,1.02E+07,2.16E+08
2020-12-24,4493.81,-5.83,-0.13,4508.6,4555.7,4413.67,96058,6992974,2.20E+08
2020-12-23,4499.64,-139.55,-3.01,4655.46,4692.23,4499.64,94660,5820453,2.21E+08
2020-12-22,4639.19,-146.24,-3.06,4785.18,4831.49,4639.19,192364,8838730,2.28E+08
2020-12-21,4785.43,121.58,2.61,4662.19,4813.21,4655.68,116744,9767481,2.34E+08
2020-12-18,4663.85,71.34,1.55,4608.79,4671.26,4605.33,86979,7151833,2.28E+08
2020-12-17,4592.51,13,0.28,4570.18,4620.46,4552.16,62477,4865796,2.25E+08
2020-12-16,4579.51,-30.67,-0.67,4624.64,4650.62,4576.71,44966,3602476,2.24E+08
2020-12-15,4610.18,-40.1,-0.86,4655.14,4675.13,4514.4,71440,6326424,2.25E+08
2020-12-14,4650.28,34.17,0.74,4638.92,4721.3,4608.25,103672,7086654,2.27E+08
2020-12-11,4616.11,-11.21,-0.24,4698.84,4699.34,4614.02,107241,7097980,2.26E+08
2020-12-10,4627.32,83.55,1.84,4541,4650.08,4483.09,78437,6179642,2.22E+08
2020-12-09,4543.77,40.22,0.89,4507.87,4632.01,4403.08,124831,6752172,2.19E+08
2020-12-08,4503.55,-393.48,-8.04,4883.32,4899.81,4496.99,74627,8217679,2.17E+08
2020-12-07,4897.03,256.58,5.53,4649.14,4897.03,4647.27,79964,8194269,2.37E+08
2020-12-04,4640.45,191.95,4.31,4471.94,4645.57,4469.94,70469,7340277,2.24E+08
2020-12-03,4448.5,70.27,1.6,4374.93,4455.31,4349.56,67215,5365887,2.15E+08
2020-12-02,4378.23,80.17,1.87,4309.18,4382.48,4282.34,64947,4654671,2.11E+08
2020-12-01,4298.06,85.32,2.03,4260.33,4305.08,4239.53,60009,4199600,2.08E+08
2020-11-30,4212.74,32.8,0.78,4228.25,4289.07,4204.54,47302,4656490,2.04E+08
2020-11-27,4179.94,74.95,1.83,4128.83,4185.83,4123.51,37644,3453448,2.03E+08
2020-11-26,4104.99,56.96,1.41,4100.3,4121.14,4033.92,57975,5612263,2.00E+08
2020-11-25,4048.03,102.65,2.6,3958.19,4266.95,3944.14,102688,1.09E+07,1.98E+08
2020-11-24,3945.38,-59.14,-1.48,4014.55,4014.55,3930.67,34256,2579496,1.92E+08
2020-11-23,4004.52,8.88,0.22,4019.71,4037.6,4000.75,34249,2248948,1.94E+08
2020-11-20,3995.64,34.77,0.88,3972.63,4006.25,3954.44,58063,3168230,1.93E+08
2020-11-19,3960.87,55.9,1.43,3927.76,3973.67,3909.08,54459,2964322,1.92E+08
2020-11-18,3904.97,85.37,2.24,3852.42,3918.8,3838.86,55212,3449004,1.91E+08
2020-11-17,3819.6,-7.55,-0.2,3797.03,3850.77,3778.13,58727,3263286,1.86E+08
2020-11-16,3827.15,3.97,0.1,3846.6,3868.08,3819.57,26139,1896627,1.85E+08
2020-11-13,3823.18,22.43,0.59,3782.36,3855.16,3705.07,57494,3662814,1.85E+08
2020-11-12,3800.75,-48.53,-1.26,3869.17,3877.55,3788.93,64642,3019551,1.84E+08
2020-11-11,3849.28,52.6,1.39,3802.93,3878.6,3759.15,50522,3917465,1.87E+08
2020-11-10,3796.68,-96.81,-2.49,3858.3,3861,3789.52,51653,3049079,1.84E+08
2020-11-09,3893.49,35.7,0.93,3892.43,3927.97,3883.45,26208,1831126,1.88E+08
2020-11-06,3857.79,-31.25,-0.8,3898.05,3903.19,3826.92,30501,2216535,1.87E+08
2020-11-05,3889.04,88.08,2.32,3849.7,3899,3835.88,39965,2852461,1.88E+08
2020-11-04,3800.96,110.32,2.99,3744.21,3811.36,3708.45,44218,3364834,1.82E+08
2020-11-03,3690.64,134.18,3.77,3598.87,3696.63,3593.93,31428,2437659,1.77E+08
2020-11-02,3556.46,44.73,1.27,3543.93,3578.59,3506.43,16349,955244,1.71E+08
2020-10-30,3511.73,-128.53,-3.53,3633.26,3633.26,3511.73,49607,1882537,1.68E+08
2020-10-29,3640.26,114.33,3.24,3474.34,3645.62,3474.34,36933,2000175,1.74E+08
2020-10-28,3525.93,86.18,2.51,3450.77,3527.51,3450.77,17722,1135403,1.67E+08
2020-10-27,3439.75,2.05,0.06,3408.71,3513.5,3391.14,32729,1791379,1.64E+08
2020-10-26,3437.7,-101.24,-2.86,3567.87,3578.01,3428.17,29683,1958211,1.63E+08
2020-10-23,3538.94,15.6,0.44,3551.32,3569.54,3500.24,52945,2686389,1.67E+08
2020-10-22,3523.34,-91.58,-2.53,3599.88,3607.58,3513.42,22685,1662702,1.68E+08
2020-10-21,3614.92,27.31,0.76,3593,3630.85,3562.61,32965,1776465,1.72E+08
2020-10-20,3587.61,-53.05,-1.46,3608.96,3633.74,3495.92,29262,1965172,1.71E+08
2020-10-19,3640.66,-19.36,-0.53,3692.56,3712.84,3633.76,29028,1623584,1.74E+08
2020-10-16,3660.02,-31.32,-0.85,3694.75,3717.56,3618.35,25683,1420391,1.74E+08
2020-10-15,3691.34,-80.58,-2.14,3772.84,3775.98,3655.81,24358,1557031,1.76E+08
2020-10-14,3771.92,-59.28,-1.55,3826.39,3833.74,3768.64,24180,1467927,1.79E+08
2020-10-13,3831.2,-58.44,-1.5,3898.57,3898.57,3822.2,22547,1477700,1.82E+08
2020-10-12,3889.64,16.48,0.43,3897.7,3897.7,3852.81,21183,1520025,1.84E+08
2020-10-08,3873.16,9.68,0.25,3898.02,3924.94,3862.92,30473,1964144,1.83E+08
2020-10-07,3863.48,28.87,0.75,3818.3,3870.78,3814.59,28484,1796350,1.83E+08
2020-10-06,3834.61,57.92,1.53,3800.48,3856.17,3786.97,30357,2018767,1.81E+08
2020-10-05,3776.69,27.31,0.73,3782.18,3804,3723.15,35921,2104862,1.78E+08
2020-09-29,3749.38,38.5,1.04,3757.41,3759.36,3708.39,36970,1963227,1.77E+08
2020-09-28,3710.88,68.01,1.87,3729.13,3748.34,3671.14,39685,2967090,1.76E+08
2020-09-25,3642.87,16.55,0.46,3682.3,3726.86,3620.43,35773,2368400,1.73E+08
2020-09-24,3626.32,-213.15,-5.55,3760.54,3794.96,3616.7,55060,3091893,1.72E+08
2020-09-23,3839.47,-53.08,-1.36,3933.79,3945.8,3770.28,57063,3539282,1.82E+08
2020-09-22,3892.55,-163.46,-4.03,4094.99,4095.3,3864.38,55830,4931232,1.85E+08
2020-09-21,4056.01,-102.87,-2.47,4196.88,4201.4,4034.41,65108,4200819,1.92E+08
2020-09-18,4158.88,68.51,1.67,4136.96,4165.34,4088.73,75479,5478420,1.97E+08
2020-09-17,4090.37,-77.04,-1.85,4179.43,4181.3,4089.46,35870,2203715,1.94E+08
2020-09-16,4167.41,31.53,0.76,4159.95,4198.73,4145.37,53475,3349044,1.98E+08
2020-09-15,4135.88,55.34,1.36,4098.99,4145.74,4087.81,62627,3113407,1.96E+08
2020-09-14,4080.54,-20.1,-0.49,4128.28,4128.28,4071.93,43810,1827678,1.94E+08
2020-09-11,4100.64,8.48,0.21,4080.59,4112.62,4057.37,51866,2774762,1.95E+08
2020-09-10,4092.16,40.83,1.01,4092.77,4108.88,4041.54,52242,2636778,1.95E+08
2020-09-09,4051.33,-137.62,-3.29,4118.01,4166.33,4051.33,80864,3627491,1.93E+08
2020-09-08,4188.95,19.14,0.46,4159.68,4207.47,4126.16,53706,5061924,2.00E+08
2020-09-07,4169.81,69.21,1.69,4122.31,4169.99,4104.06,58655,2895064,1.98E+08
2020-09-04,4100.6,-80.14,-1.92,4049.06,4114.98,4048.68,169306,4102925,1.95E+08
2020-09-03,4180.74,-1.73,-0.04,4176.76,4203.16,4169.24,129371,3722744,1.99E+08
2020-09-02,4182.47,58.73,1.42,4157.51,4183,4135.41,171975,5156231,1.98E+08
2020-09-01,4123.74,4.65,0.11,4120.6,4155.03,4111.67,154007,5052792,1.97E+08
2020-08-31,4119.09,35.06,0.86,4117.54,4130.74,4062.5,68071,5763079,1.96E+08
2020-08-28,4084.03,0.15,0,4109.08,4143.46,4069.88,61436,3453917,1.96E+08
2020-08-27,4083.88,-17.11,-0.42,4106,4107.78,4042.32,75651,5078890,1.96E+08
2020-08-26,4100.99,21.71,0.53,4113.88,4152.09,4075.65,59780,4129385,1.98E+08
2020-08-25,4079.28,56.4,1.4,4037.47,4081.03,3997.16,57059,4169550,1.97E+08
2020-08-24,4022.88,139.56,3.59,3926.08,4022.93,3893.66,40937,3640327,1.95E+08
2020-08-21,3883.32,-24.48,-0.63,3938.96,3940.28,3814.96,41969,3515704,1.89E+08
2020-08-20,3907.8,-10.97,-0.28,3922.33,4012.89,3871,58666,5124532,1.90E+08
2020-08-19,3918.77,49.08,1.27,3950.1,3973.17,3885.64,38775,4473182,1.91E+08
2020-08-18,3869.69,-40.84,-1.04,3946.35,3997.8,3838.19,54886,5008870,1.89E+08
2020-08-14,3910.53,-114.2,-2.84,3998.16,4010.84,3886.18,50014,4406031,1.90E+08
2020-08-13,4024.73,13.36,0.33,4030.6,4108.53,3992.82,58543,4498663,1.95E+08
2020-08-12,4011.37,-89.61,-2.19,4105.93,4115.41,3987.71,58851,4246656,1.93E+08
2020-08-11,4100.98,24.52,0.6,4097.22,4130.9,4074.86,59567,4159671,1.95E+08
2020-08-10,4076.46,3.83,0.09,4079.62,4111.05,4034.99,65353,4347092,1.92E+08
2020-08-07,4072.63,-2.9,-0.07,4094.07,4094.27,4013.22,58938,4138914,1.92E+08
2020-08-06,4075.53,9.65,0.24,4113.57,4120.35,4049.26,100971,6928195,1.92E+08
2020-08-05,4065.88,202.57,5.24,3903.42,4071.53,3900.23,104815,6648477,1.93E+08
2020-08-04,3863.31,62.85,1.65,3830.72,3863.31,3791.38,72704,4929830,1.82E+08
2020-08-03,3800.46,65.18,1.74,3751.01,3805.74,3679.53,54351,4199892,1.79E+08
2020-07-31,3735.28,-2.91,-0.08,3752.3,3787.57,3735.28,60658,3925776,1.77E+08
2020-07-30,3738.19,-15.53,-0.41,3742.38,3781.17,3677.79,64984,5522879,1.76E+08
2020-07-29,3753.72,-85.33,-2.22,3825.09,3830.28,3741.88,72584,5260625,1.77E+08
2020-07-28,3839.05,47.67,1.26,3841.77,3859.31,3799.49,124986,7123218,1.81E+08
2020-07-27,3791.38,-48.64,-1.27,3843.39,3853.26,3787.86,105879,4899167,1.79E+08
2020-07-24,3840.02,-38.45,-0.99,3866.19,3984.39,3840.02,181218,5564892,1.81E+08
2020-07-23,3878.47,66.47,1.74,3826.94,3897.18,3803.24,109389,5983558,1.84E+08
2020-07-22,3812,80.71,2.16,3737.07,3816.58,3704.83,61662,4679105,1.85E+08
2020-07-21,3731.29,47.32,1.28,3707.32,3777.46,3707.32,91916,5065385,1.80E+08
2020-07-20,3683.97,36.85,1.01,3689.03,3714.69,3671.12,72015,4826345,1.78E+08
2020-07-17,3647.12,87.77,2.47,3587.27,3654.39,3557.13,53826,3645440,1.77E+08
2020-07-16,3559.35,-32.45,-0.9,3568.73,3601.14,3536.62,38751,2243168,1.73E+08
2020-07-15,3591.8,-39.96,-1.1,3658.78,3659.34,3565.55,89020,3802436,1.75E+08
2020-07-14,3631.76,-2.68,-0.07,3626.29,3683.19,3610.26,62021,3809760,1.76E+08
2020-07-13,3634.44,45.72,1.27,3614.62,3638.22,3573.53,47064,3412749,1.76E+08
2020-07-10,3588.72,23.8,0.67,3588.31,3597.55,3544.93,75818,5786181,1.74E+08
2020-07-09,3564.92,39.88,1.13,3580.94,3597.93,3550.72,37940,3142532,1.74E+08
2020-07-08,3525.04,5.23,0.15,3551.7,3558.55,3504.19,51491,4058104,1.71E+08
2020-07-07,3519.81,16.26,0.46,3494.47,3563.81,3485.59,73938,4742631,1.73E+08
2020-07-06,3503.55,-11.84,-0.34,3516.83,3530.94,3488.2,36031,2407475,1.72E+08
2020-07-03,3515.39,22.83,0.65,3511.57,3520.65,3432.53,45220,3600377,1.73E+08
2020-07-02,3492.56,85.38,2.51,3439.45,3523.91,3438.28,32931,1935428,1.73E+08
2020-07-01,3407.18,-87.82,-2.51,3509.64,3517.74,3404.94,31741,2017484,1.68E+08
2020-06-30,3495,-30.03,-0.85,3552.03,3554.7,3438.94,43662,2704710,1.73E+08
2020-06-29,3525.03,-74.43,-2.07,3607.98,3628.56,3525.03,30193,2174899,1.74E+08
2020-06-26,3599.46,-31.9,-0.88,3671.7,3671.7,3554.81,33214,2109777,1.78E+08
2020-06-25,3631.36,-20.99,-0.57,3627.77,3681.52,3604.81,35462,2483260,1.80E+08
2020-06-24,3652.35,-6.84,-0.19,3700.48,3731.02,3633.16,57469,4278780,1.81E+08
2020-06-23,3659.19,56.2,1.56,3653.82,3703.43,3590.38,54719,4768634,1.80E+08
